ID,BINTYPE,STREETNAME,COMMENTS,ASHTRAY,DIRECTION,X,Y,NEIGHBOURH,WARD,INSTALL
1570,Amberol,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1571,Derby Standard,Melville Drive,Within play park,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1572,Neopolitan,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1573,Gemini,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1574,Gemini,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1575,Gemini,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1576,Topsy,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1577,Topsy,Bruntsfield Links,,No,NB,0.00,0.00,South,Meadows/Morningside,
1578,Topsy,Bruntsfield Links,,No,EB,0.00,0.00,South,Meadows/Morningside,
1579,Neopolitan,Warrender Park Terrace,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1580,Topsy,Bruntsfield Links,,No,EB,0.00,0.00,South,Meadows/Morningside,
1581,Gemini,Bruntsfield Links,,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1582,Half Edinburgh,Warender Park Terrace,On junction of Marchmount Street,Yes,SB,0.00,0.00,South,Meadows/Morningside,
1583,Neopolitan,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1584,Gemini,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1585,Derby Double Slimline,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1586,Derby Double Slimline,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1587,Derby Double Slimline,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1588,Derby Double Slimline,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1589,Derby Double Slimline,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1590,Derby Double Slimline,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1591,Half Edinburgh,Bruntsfield Links,Opoosite Edinburgh Bike Shop,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1592,Topsy,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1593,Half Edinburgh,Glengyle Terrace,Outsidde Church,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1595,Neopolitan,Kennedy Walk,Outside Job Centre,Yes,WB,0.00,0.00,CC,CC,
1596,Derby Standard,Liberton Road,First bus stop after Lady Road junction,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1597,Wybone,Clerk Street,At bus stop at St Patricks Square,Yes,NB,0.00,0.00,South,Southside/Newington,
1600,Wybone,Clerk Street,Outside number 22,Yes,SB,0.00,0.00,South,Southside/Newington,
1604,Wybone,South Clerk Street,Outside number 80,Yes,NB,0.00,0.00,South,Southside/Newington,
1605,Wybone,South Clerk Street,Outside number 15,Yes,SB,0.00,0.00,South,Southside/Newington,
1607,Wybone,South Clerk Street,Outside number 34,Yes,NB,0.00,0.00,South,Southside/Newington,
1608,Wybone,South Clerk Street,Outside the Abbey Pub,Yes,SB,0.00,0.00,South,Southside/Newington,
1609,Wybone,South Clerk Street,Outside The Abbey 67,Yes,SB,0.00,0.00,South,Southside/Newington,
1610,Wybone,Newington Road,Outside 13,Yes,SB,0.00,0.00,South,Southside/Newington,
1611,Wybone,Newington Road,Outside 67,Yes,SB,0.00,0.00,South,Southside/Newington,
1614,Wybone,Minto Street,Outside number 03,Yes,SB,0.00,0.00,South,Southside/Newington,
1615,Wybone,Minto Street,Outside number 39,Yes,NB,0.00,0.00,South,Southside/Newington,
1616,Wybone,Minto Street,Outside number 34,Yes,NB,0.00,0.00,South,Southside/Newington,
1617,Wybone,Minto Street,Outside number 31,Yes,NB,0.00,0.00,South,Southside/Newington,
1618,Wybone,Mayfield Gardens,Outside number 4c,Yes,NB,0.00,0.00,South,Southside/Newington,
1619,Wybone,Mayfield Gardens,Outside number 21,Yes,SB,0.00,0.00,South,Southside/Newington,
1620,Wybone,Mayfield Gardens,Outside Mayfield South Church,Yes,NB,0.00,0.00,South,Southside/Newington,
1621,Wybone,Mayfield Gardens,,Yes,NB,0.00,0.00,South,Southside/Newington,
1622,Wybone,Craigmillar Park,Outside number 03,Yes,SB,0.00,0.00,South,Southside/Newington,
1623,Wybone,Craigmillar Park,Outside number 02,Yes,NB,0.00,0.00,South,Southside/Newington,
1625,Wybone,Craigmiller Park,Opposite Travel Lodge,Yes,NB,0.00,0.00,South,Southside/Newington,
1626,Neopolitan,Liberton Road,Last bus stop before Lady Road Roundabout,Yes,NB,0.00,0.00,South,Southside/Newington,
1627,Wybone,Gilmerton Road,At first bus stop,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1632,Wybone,Gilmerton Road,Opposite 259 at bus stop,No,WB,0.00,0.00,South,Liberton/Gilmerton,
1633,Wybone,Gilmerton Road,Outside number 253,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1635,Wybone,Gilmerton Road,Outside church on corner of Mount Vernon Road,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1637,Wybone,Gilmerton Road,At bus shelter after Robins Nest,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1638,Wybone,Gilmerton Road,At bus stop opposite 401,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1640,Wybone,Gilmerton Road,Opposite number 433 at bus stop,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1643,Wybone,Gilmerton Road,Opposite number 487,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1644,Wybone,Gilmerton Road,Outside number 479,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1645,Wybone,Drum Street,Outside Iceland,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1647,Derby Slimline,Liberton Road,First bus stop after Gilmerton Road,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1648,Derby Slimline,Liberton Road,Bus stop opposite Takeaway,Yes,NB,0.00,0.00,South,Liberton/Gilmerton,
1649,Derby Slimline,Liberton Road,Bus stop before Garage,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1653,Wybone,Cameron Toll,At Bus terminus on Roundabout,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1655,Wybone,Lady Road at 41,Bus stop opposite Savacentre,Yes,EB,0.00,0.00,South,Southside/Newington,
1656,Amberol,Lady Road,Bus sto for Savacentre,No,WB,0.00,0.00,South,Liberton/Gilmerton,
1657,Half Edinburgh,Inch Park,Lamppost IBA  02,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1661,Derby Round,Inch Park,Lamppost IBA 15 2nd lay by,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1663,Derby Double Slimline,Inch Park,Lamppost IBA  18 at Community Centre,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1666,Half Edinburgh,Walter Scott Avenue,Outside China express,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1667,Half Edinburgh,Walter Scott Avenue,Outside Dragons Ins,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1668,Neopolitan,Inglewood,Lamppost IAM 03,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1669,Barnsley,Glenvarloch shops,Outside number 33,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1670,Neopolitan,Glenvarloch shops,Outside number 55,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1671,Half Edinburgh,Glenvarloch Crescent,Within play park,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1672,Topsy,Mannering Place,Lamppost MBJ 04,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1673,Derby Slimline,Mannering Place,Outside number 28,No,SB,0.00,0.00,South,Liberton/Gilmerton,
1674,Neopolitan,Nellfield,Outside school,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1675,Derby Slimline,kennelwith Drive,Outside number 03,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1676,Half Edinburgh,Gracemount primary school,,Yes,,0.00,0.00,South,Liberton/Gilmerton,
1677,Half Edinburgh,walkway gracemount p.s,,Yes,,0.00,0.00,South,Liberton/Gilmerton,
1678,Half Edinburgh,walkway gracemount p.s,,Yes,,0.00,0.00,South,Liberton/Gilmerton,
1679,Half Edinburgh,play area opp g/mount p.s,,Yes,,0.00,0.00,South,Liberton/Gilmerton,
1680,Neopolitan,Lasswade rd,Opposite number 114,No,SB,0.00,0.00,South,Liberton/Gilmerton,
1681,Neopolitan,Lasswade rd,o/s N/field Hotel,No,,0.00,0.00,South,Liberton/Gilmerton,
1683,Barnsley,Southhouse Terrace,Lamppost Lbw 11,No,SB,0.00,0.00,South,Liberton/Gilmerton,
1684,Half Edinburgh,Southhouse Square,Play area,Yes,NB,0.00,0.00,South,Liberton/Gilmerton,
1685,Topsy,Southhouse Road,Lamppost Smu 07,No,SB,0.00,0.00,South,Liberton/Gilmerton,
1687,Neopolitan,Southhouse Broadway,Outside Spicy Hut,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1688,Derby Standard,Captains Road,Outside Bakers Brunch,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1691,Routemaster,Priesthill Street,play area,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1694,Half Edinburgh,Drum Crescent,Walkway,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1695,Routemaster,Drum Crescent,play area,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1696,Topsy,Ferniehill Terrace,pathway Lp Fbm 09,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1697,Routemaster,Ferniehill Grove,Opposite number 37,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1698,Routemaster,Ferniehill Grove,play area,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1699,Routemaster,Ferniehill Grove,play area,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1700,Routemaster,Moredun Park,Within play area,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1701,Routemaster,Moredun Park,Within Play area,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1702,Neopolitan,Moredunpark rd,Outside Bakers,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1703,Half Edinburgh,Moredunpark rd,Outside Libary,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1704,Neopolitan,Moredunpark Road,OutsideScotmid,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1705,Neopolitan,Moredunpark rd,o/s Scotmid,Yes,,0.00,0.00,South,Liberton/Gilmerton,
1707,Neopolitan,Moredunpark Road,Outside Key store,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1708,Neopolitan,Moredunpark Road,Outside number 35,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1709,Neopolitan,Craigour ave,o/s no 10,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1710,Neopolitan,Craigour Avenue,Outside number 40,No,WB,0.00,0.00,South,Liberton/Gilmerton,
1711,Neopolitan,Craigour Green,At lamppost CWH 23,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1712,Wybone,Craigour Green,Outside minimarket,No,SB,0.00,0.00,South,Liberton/Gilmerton,23/07/2011
1713,Neopolitan,Craigour Drive,Outside Royal Pub,No,WB,0.00,0.00,South,Liberton/Gilmerton,
1714,Neopolitan,Craigour Drive,Opposite Royal Pub,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1715,Barnsley,Craigour Drive,Outside number 01,No,WB,0.00,0.00,South,Liberton/Gilmerton,
1716,Neopolitan,Craigour drive,Opposite lamppost MY 15,No,EB,0.00,0.00,South,Liberton/Gilmerton,
1717,Neopolitan,Craigour drive,Beside lamppost MMY07,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1718,Neopolitan,Moredunvale rd,Lp no Mmy 2,Yes,,0.00,0.00,South,Liberton/Gilmerton,
1720,Wybone,Prestonfield Avenue,Outside 36,Yes,,0.00,0.00,South,Southside/Newington,
1721,Half Edinburgh,Clearburn rd,play park,Yes,,0.00,0.00,South,Southside/Newington,
1722,Half Edinburgh,Prestonfield rd,pathway o/s 48,Yes,,0.00,0.00,South,Southside/Newington,
1723,Wybone,Holyroodpark Road,At entrance to park,No,EB,0.00,0.00,South,Southside/Newington,23/03/2011
1724,Half Edinburgh,Salisbury Rd,o/s no 35,Yes,,0.00,0.00,South,Southside/Newington,
1725,Half Edinburgh,Salisbury place,o/s post office,Yes,,0.00,0.00,South,Southside/Newington,
1726,Half Edinburgh,Salisbury place,Lp Scy 02,Yes,,0.00,0.00,South,Southside/Newington,
1727,Topsy,Grange rd,o/s Cotteral,No,,0.00,0.00,South,Southside/Newington,
1728,Half Edinburgh,Grange Road,"Lovers lane, Lay by at Cemetry",Yes,WB,0.00,0.00,South,Southside/Newington,
1729,Topsy,Grange Road,Outside Church,Yes,EB,0.00,0.00,South,Southside/Newington,
1732,Amberol,spottieswood  st,At lamppost SPF 01,Yes,SB,0.00,0.00,South,Meadows/Morningside,
1733,Neopolitan,whiteh0use loan,Opposite number 90,Yes,SB,0.00,0.00,South,Meadows/Morningside,
1734,Topsy,Warrender Park Road,Opposite number 135,Yes,WB,0.00,0.00,South,Meadows/Morningside,
1735,Topsy,Warrender Park Road,Outside recycling point,Yes,WB,0.00,0.00,South,Meadows/Morningside,
1736,Topsy,Warrender park rd,Opposite number 113,Yes,WB,0.00,0.00,South,Meadows/Morningside,
1737,Topsy,Warrender Park Road,Outside number 73,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1738,Topsy,Warrender Park Road,Outside number 43,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1739,Topsy,Spottiswood Road,At lamppost SPE 03,Yes,WB,0.00,0.00,South,Meadows/Morningside,
1742,Topsy,Spootieswood  Road,Outside number 63,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1743,Half Edinburgh,Marchmount crescent,Opposite number 84,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1744,Neopolitan,Marchmount crescent,Outside Scotmid,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1745,Amberol,Roseneath place,Outside number 14,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1746,Half Edinburgh,Roseneath st,Outside number 9,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1747,Neopolitan,Sciennes rd,Outside Sick Kids Hospital West,No,EB,0.00,0.00,South,Southside/Newington,
1748,Neopolitan,Sciennes rd,Outside Sick Kids Hospital Middle,Yes,EB,0.00,0.00,South,Southside/Newington,
1749,Neopolitan,Sciennes rd,Outside Sick Kids East,No,EB,0.00,0.00,South,Southside/Newington,
1750,Half Edinburgh,Sciennes rd,Outside number 23,No,EB,0.00,0.00,South,Southside/Newington,
1751,Half Edinburgh,Fountainhall Road,Outside number 1,Yes,WB,0.00,0.00,South,Southside/Newington,
1752,Neopolitan,Fountainhall Road,Outside libary,No,WB,0.00,0.00,South,Southside/Newington,
1753,Neopolitan,Grange loan,Outside number 130,No,EB,0.00,0.00,South,Southside/Newington,
1754,Topsy,Watertoun Road,Outside number 157,Yes,NB,0.00,0.00,South,Southside/Newington,
1755,Topsy,West Saville Terrace,Opposite number142,No,EB,0.00,0.00,South,Southside/Newington,
1756,Topsy,West saville ter,o/s no 31,No,EB,0.00,0.00,South,Southside/Newington,
1757,Neopolitan,West saville ter,o/s no 70,No,EB,0.00,0.00,South,Southside/Newington,
1758,Neopolitan,West Saville Terrace,Opposite number 22,Yes,EB,0.00,0.00,South,Southside/Newington,
1759,Topsy,West Saville Terrace,Outside number  12,Yes,EB,0.00,0.00,South,Southside/Newington,
1761,Topsy,Relugas Road,At lamppost RDV 05,Yes,WB,0.00,0.00,South,Southside/Newington,
1762,Topsy,Reglus Road,Oppsoite number 82,Yes,WB,0.00,0.00,South,Southside/Newington,
1763,Topsy,West Relugas rRoad,Outside number  28,Yes,WB,0.00,0.00,South,Southside/Newington,
1764,Topsy,South Oswald Road,on corner of Oswald Road,No,SB,0.00,0.00,South,Southside/Newington,
1765,Derby Slimline,Dublin Street,Opposite Number 01,Yes,NB,0.00,0.00,CC,CC,
1766,Derby Slimline,Dublin Street,Outside number 01,Yes,NB,0.00,0.00,CC,CC,
1768,Neopolitan,Calder Road,At entrance to walkway,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
1769,Wybone,Stenhouse Drive,Outside number 13,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1770,Wybone,Calder Road,Outside number 22,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1771,Wybone,Stenhouse Drive,Outside number 39,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1773,Wybone,Calder Road,At lamppost CIG 45,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1774,Derby Auto Slimline,Calder Road,Outside number 96,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1775,Derby Auto Slimline,Calder Road,Outside number 244,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1777,Derby Auto Slimline,Calder Road,Outside Chemist,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1778,Derby Auto Slimline,Calder Road,Outside Cafe,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1779,Wybone,Calder Road,Outside 354,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1780,Wybone,Calder Road,Outside 415,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1781,Wybone,Calder Road,Outside Fire Station,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1782,Wybone,Calder Road,Outside number 505,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1783,Half Edinburgh,Calder Road,Opposite Crofters,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1784,Wybone,Calder Road,Outside Peugot garage,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1785,Wybone,Calder Road,At lamppost CIG 129,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1786,Wybone,Calder Road,Outside Burtons,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1787,Wybone,Calder Road,At lamppost at terminus,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1789,Derby Auto Slimline,Stevenson Drive,Outside School,No,NB,0.00,0.00,South West,Sighthill/Gorgie,
1790,Topsy,Stenhouse Cross,Outside 4,Yes,NB,0.00,0.00,South West,Sighthill/Gorgie,
1791,Topsy,Stenhouse Cross,Outside number 9,No,WB,0.00,0.00,South West,Sighthill/Gorgie,
1792,Topsy,Stenhouse Cross,Outside 11,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1793,Topsy,Stenhouse drive,o/s 23,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1794,Derby Slimline,Stenhouse drive,Outside 58,No,WB,0.00,0.00,South West,Sighthill/Gorgie,
1795,Topsy,Stenhouse drive,Outside 70,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1796,Neopolitan,Stenhouse drive,Outside  59,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1797,Wybone,Stevenson Drive,On corner of Balgreen at shops,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1798,Derby Auto Slimline,Balgreen Road,Lampost Bcs 26 Outside Nursery,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
1799,Derby Auto Slimline,Stevenson Road,Outside 11,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1800,Derby Auto Slimline,Stevenson Road,Outside 56,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1801,Derby Auto Slimline,Stevenson Road,o/s B and Q,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1802,Wybone,Stevenson Road,o/s 88,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,14/08/2011
1803,Wybone,Stevenson Road,o/s Wolfson,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1805,Derby Auto Slimline,West Approach Road,At lamppost Wdt 14,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1806,Derby Auto Slimline,West Approach Road,At lamppost Wdt 16,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1807,Half Edinburgh,Westerhailes Road,Lp Wfu 21 on railings,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
1811,Wybone,Shopping centre,Westside plaza,No,WB,0.00,0.00,South West,Sighthill/Gorgie,16/03/2011
1812,Neopolitan,Westside plaza,Outside pub,No,WB,0.00,0.00,South West,Sighthill/Gorgie,
1814,Topsy,Baberton Mains Hill,Opposite number 10,Yes,NB,0.00,0.00,South West,Pentland Hills,
1816,Derby Standard,Murrayburn Road,Lampppst Mtc 53 on bridge over canal,No,SB,0.00,0.00,South West,Sighthill/Gorgie,
1817,Neopolitan,Hailesland Road,Lampostp Hap 34 on Canal Tow Path,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
1818,Half Edinburgh,Hailesland Road,Lamppost HAP 29 Outside 27  Hailsland Gardens,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1819,Neopolitan,Hailesland Road,Lamppost Hap 28 On Canal Tow Path,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1821,Half Edinburgh,Hailesland Road,Lamppost Hap 8,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
1822,Half Edinburgh,Murrayburn road,Lampostp Mtc 27,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1823,Neopolitan,Murrayburn Road,Outside number 54,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1826,Brunel,Longston Road,o/s Khalsa shop,No,WB,0.00,0.00,South West,Sighthill/Gorgie,
1829,Wybone,Longstone Road,Outside B and Q at Bus stop,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1830,Half Edinburgh,Kilcroftside,At entrancet to Redhall pk,No,SB,0.00,0.00,South West,Sighthill/Gorgie,
1833,Barnsley,Kingsknowe Road North,Out Scotmid,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1834,Barnsley,Dumbryden Road,Quary Park,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1835,Barnsley,Dumbryden Road,Quary,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1836,Barnsley,Dumbryden Road,Quary,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1837,Barnsley,Dumbryden Road,Quary,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
1838,Derby Standard,Dumbryden Road,opp   Lp Djm 12,No,WB,0.00,0.00,South West,Sighthill/Gorgie,
1839,Half Edinburgh,Dumbryden Road,Play park opp Police st,No,WB,0.00,0.00,South West,Sighthill/Gorgie,
1840,Neopolitan,Hailesland Road,canal walkway,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1841,Neopolitan,Hailesland  Road,Canal walkway,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1842,Derby Auto Slimline,Clovenstone Road,Lp Iac 78,Yes,WB,0.00,0.00,South West,Pentland Hills,
1843,Derby Auto Slimline,Clovenstone Road,Lp Iac 18,Yes,WB,0.00,0.00,South West,Pentland Hills,
1844,Derby Standard,Murrayburn approach,Outside W H E C,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
1848,Wybone,Calder park,opp Medwin house,Yes,,0.00,0.00,South West,Sighthill/Gorgie,
1849,Half Edinburgh,Sighthill Court,Outside Health Centre,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1850,Half Edinburgh,Sighthill court,ent to university,Yes,,0.00,0.00,South West,Sighthill/Gorgie,
1851,Half Edinburgh,Sighthill green,o/s health centre,Yes,,0.00,0.00,South West,Sighthill/Gorgie,
1852,Derby Standard,Sighthill bank,ent to park,Yes,,0.00,0.00,South West,Sighthill/Gorgie,
1853,Derby Standard,Sighthill bank,Lampostp Shs 7,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
1854,Derby Standard,Sighthill wynd,o/s premier,Yes,,0.00,0.00,South West,Sighthill/Gorgie,
1855,Derby Standard,Broomhouse Drive,Outside Premier shop,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
1857,Half Edinburgh,Sighthill veiw,o/s shopping centre,Yes,,0.00,0.00,South West,Sighthill/Gorgie,
1858,Derby Standard,Parkhead drive,Outside Bakers,No,NB,0.00,0.00,South West,Sighthill/Gorgie,
1859,Derby Slimline,lanark Road,At bus stop Outside Tickled trout,No,WB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
